▁the ▁last ▁time ▁i ▁went ▁to ▁boston ▁was ▁in ▁october .	▁say a ▁ter ak h ir ▁per g i ▁ke ▁boston ▁di ▁ok t ober .
▁that ' s ▁what ▁makes ▁the ▁difference .	▁ha l ▁it ul a h ▁y ang ▁me mb u at ▁per bed a an .
▁how ▁fascinating !	▁sang at ▁men ar ik !
▁there ▁are ▁cats ▁everywhere .	▁ad a ▁k uc ing ▁di ▁man a - man a .
▁i ▁like ▁chocolate .	▁say a ▁su ka ▁co k l at .
▁i ' m ▁very ▁different .	▁a k u ▁sang at ▁b er bed a .
▁tom ▁laughed ▁out ▁loud .	▁tom ▁t ert awa ▁ter ba ha k - ba ha k .
▁fire ▁is ▁always ▁dangerous .	▁ap i ▁it u ▁se l al u ▁b er ba ha ya .
▁open ▁the ▁door .	▁bu ka ▁p in t un ya .
▁do ▁i ▁look ▁like ▁an ▁idiot ?	▁ap aka h ▁a k u ▁ter l i hat ▁se p ert i ▁se or ang ▁idiot ?
▁tom ▁slowly ▁walked ▁up ▁the ▁stairs .	▁tom ▁men ai k i ▁t ang g a ▁sec ar a ▁per l a han .
▁i ▁intend ▁to ▁be ▁there ▁by ▁2:30.	▁say a ▁be ren can a ▁t ib a ▁di ▁san a ▁p ad a ▁pu k ul ▁2:30.
▁i ▁remember ▁that ▁vividly .	▁a k u ▁in g at ▁it u ▁den gan ▁sang at ▁j el as .
▁the ▁accident ▁caused ▁a ▁traffic ▁jam .	▁ke cel aka an ▁it u ▁men ye bab k an ▁ke m ac et an ▁l al u ▁lin t as .
▁let ' s ▁do ▁it ▁now .	▁mar i ▁kit a ▁la k uk an ▁se k ar ang .
▁i ▁couldn ' t ▁convince ▁tom .	▁a k u ▁tid ak ▁b isa ▁me mb u j uk ▁tom .
▁tom ▁began ▁to ▁scream .	▁tom ▁m ul ai ▁b er ter ia k .
▁i ▁want ▁to ▁be ▁tom ' s ▁friend .	▁a k u ▁in g in ▁men j ad i ▁te man ▁tom .
▁i ▁like ▁to ▁eat ▁korean ▁food .	▁say a ▁su ka ▁m ak an ▁m ak an an ▁k ore a .
▁i ▁am ▁very ▁dangerous .	▁a k u ▁sang at ▁b er ba ha ya .
▁i ' m ▁sure ▁you ' ll ▁succeed .	▁say a ▁y ak in ▁k am u ▁a k an ▁b er ha s il .
▁tom ▁knows ▁something ▁that ▁we ▁don ' t .	▁tom ▁men get a h u i ▁s es u at u ▁y ang ▁tid ak ▁kit a ▁k et a h u i .
▁let ' s ▁do ▁it !	▁mar i ▁kit a ▁me l ak uk an n ya !
▁what ▁did ▁you ▁do ▁then ?	▁l al u ▁ap a ▁y ang ▁k a u ▁la k uk an ?
▁i ▁will ▁never ▁forgive ▁him .	▁a k u ▁tid ak ▁a k an ▁per na h ▁me m a af k an n ya .
▁tom ▁couldn ' t ▁even ▁look ▁at ▁mary .	▁tom ▁s amp ai ▁tid ak ▁sang g up ▁me l i hat ▁ke ▁ar a h ▁mary .
▁this ▁game ▁is ▁really ▁boring .	▁perm ain an ▁in i ▁sun gg u h ▁me m bo s ank an .
▁it ' s ▁time ▁to ▁go .	▁su da h ▁wa k t un ya ▁unt uk ▁per g i .
▁i ▁bumped ▁into ▁your ▁dad ▁yesterday .	▁say a ▁b ert em u ▁den gan ▁a ya h m u ▁ke mar in .
▁tom ▁is ▁from ▁boston , ▁but ▁now ▁he ▁lives ▁in ▁chicago .	▁tom ▁b eras al ▁d ar i ▁boston , ▁n am un ▁se k ar ang ▁t ing g al ▁di ▁chicago .
▁it ▁is ▁our ▁destiny .	▁in i ▁ad al a h ▁t ak d ir ▁k ami .
▁sugar ▁replaced ▁honey ▁as ▁a ▁sweetener .	▁g ul a ▁men gg ant ik an ▁mad u ▁se bag ai ▁pe man is .
▁one , ▁three , ▁and ▁five ▁are ▁odd ▁numbers .	▁sat u , ▁tig a , ▁dan ▁lim a ▁ad al a h ▁b il ang an ▁g an j il .
▁this ▁room ▁is ▁too ▁small ▁for ▁us .	▁r u ang an ▁in i ▁ter l al u ▁se mp it ▁unt uk ▁k ami .
▁this ▁isn ' t ▁a ▁french ▁word .	▁in i ▁bu k an ▁k ata ▁ba ha s a ▁pr anc is .
▁his ▁data ▁is ▁often ▁inaccurate .	▁d at any a ▁ser ing ▁tid ak ▁a k ur at .
▁come ▁to ▁my ▁house ▁whenever ▁you ▁like .	▁d at ang l a h ▁ke ▁r um a h k u ▁k apan ▁pun ▁k am u ▁ma u .
▁she ▁did ▁not ▁answer ▁all ▁the ▁questions .	▁di a ▁tid ak ▁men j aw ab ▁se m u a ▁per t any a an .
▁what ▁happened ▁wasn ' t ▁tom ' s ▁fault .	▁ap a ▁y ang ▁ter j ad i ▁bu k an l a h ▁k es al a han ▁tom .
▁i ' ve ▁waited ▁long ▁enough .	▁a k u ▁su da h ▁men un gg u ▁cu k up ▁l ama .
▁the ▁doll ▁lay ▁on ▁the ▁floor .	▁bone ka ▁it u ▁ter ge let ak ▁di ▁at as ▁l ant ai .
▁what ▁did ▁both ▁of ▁you ▁do ?	▁ap a ▁y ang ▁k al ian ▁b er du a ▁la k uk an ?
▁tom ▁hit ▁a ▁triple .	▁tom ▁men c et ak ▁trip el .
▁don ' t ▁underestimate ▁my ▁power .	▁j ang an ▁me rem e h k an ▁ke k u at ank u .
▁let ' s ▁see ▁if ▁we ▁can ▁do ▁it ▁without ▁any ▁help .	▁mar i ▁kit a ▁li hat ▁ap aka h ▁kit a ▁b isa ▁me l ak uk an n ya ▁t an pa ▁b ant uan ▁ap ap un ▁at a u ▁tid ak .
▁is ▁this ▁a ▁dream ?	▁ap aka h ▁in i ▁m imp i ?
▁don ' t ▁you ▁get ▁it ?	▁ap a ▁k am u ▁tid ak ▁men g ert i ?
▁tom ▁might ▁be ▁seriously ▁ill .	▁tom ▁m ung kin ▁s ed ang ▁sa k it ▁b er at .
▁no ▁one ▁knew ▁who ▁i ▁was .	▁tid ak ▁ad a ▁y ang ▁ta h u ▁si ap a ▁d ul un ya ▁a k u .
▁what ▁is ▁art ?	▁ap a ▁it u ▁sen i ?
▁let ▁me ▁alone .	▁bi ark an ▁a k u ▁send i ri .
▁what ▁do ▁you ▁want ?	▁ap a ▁y ang ▁and a ▁in g ink an ?
▁he ▁can ▁swim ▁fast .	▁di a ▁d ap at ▁be ren ang ▁den gan ▁c ep at .
▁i ▁would ▁like ▁to ▁see ▁that .	▁say a ▁in g in ▁me l i hat n ya .
▁you ▁have ▁to ▁change ▁your ▁clothes .	▁k am u ▁har us ▁g ant i ▁ba j u .
▁it ▁was ▁a ▁forced ▁smile .	▁it u ▁sen y um an ▁y ang ▁ter pa ks a .
▁i ▁know ▁that ▁tom ▁isn ' t ▁a ▁bad ▁driver .	▁a k u ▁ta h u ▁ba h w a ▁tom ▁bu k an ▁pen ge m ud i ▁y ang ▁bur uk .
▁what ' ll ▁you ▁have ▁to ▁drink ?	▁k am u ▁ma u ▁min um ▁ap a ?
▁may ▁i ▁see ▁your ▁passport , ▁please ?	▁bo le h ka h ▁say a ▁me l i hat ▁p asp or ▁and a ?
▁tom ▁has ▁faith .	▁tom ▁b er key ak in an .
▁what ▁have ▁you ▁learned ▁about ▁tom ?	▁ap a ▁y ang ▁k am u ▁k et a h u i ▁tent ang ▁tom ?
▁i ▁saw ▁the ▁boat ▁sink .	▁a k u ▁me l i hat ▁per a h u ▁it u ▁ten g ge l am .
▁one ▁good ▁turn ▁deserves ▁another .	▁al ang ▁b er j aw ab , ▁te p uk ▁b er bal as .
▁i ▁don ' t ▁like ▁your ▁name .	▁say a ▁tid ak ▁su ka ▁n ama ▁and a .
▁tom ▁was ▁bitten ▁by ▁a ▁mosquito .	▁tom ▁dig ig it ▁n y am uk .
▁try ▁to ▁be ▁generous ▁and ▁forgive .	▁co bal a h ▁unt uk ▁men j ad i ▁se or ang ▁y ang ▁mur a h ▁hat i ▁dan ▁pe m a af .
▁tom ▁forgot .	▁tom ▁l up a .
▁do ▁you ▁have ▁life ▁insurance ?	▁ap aka h ▁and a ▁me m ili k i ▁as ur ans i ▁j i w a ?
▁they ▁went ▁by ▁subway .	▁mere ka ▁per g i ▁den gan ▁ke ret a ▁b awa h ▁t an a h .
▁each ▁box ▁has ▁about ▁thirty ▁oranges .	▁set i ap ▁k ot ak ▁b er is i ▁se k it ar ▁tig a ▁p ul u h ▁j er uk .
▁tom ▁still ▁works .	▁tom ▁m as i h ▁be ker j a .
▁it ▁seems ▁you ▁were ▁right .	▁ke l i hat an n ya ▁k am u ▁ben ar .
▁that ▁should ▁get ▁tom ' s ▁attention .	▁it u ▁past i ▁a k an ▁men ar ik ▁per hat ian n ya ▁tom .
▁tom ▁dug ▁up ▁the ▁potatoes .	▁tom ▁me man en ▁k ent ang - k ent ang n ya .
▁after ▁the ▁summer ▁holidays , ▁the ▁children ▁have ▁to ▁go ▁back ▁to ▁school .	▁set ela h ▁li b ur ▁mus im ▁pan as , ▁an ak - an ak ▁har us ▁ke mb al i ▁ke ▁se k ol a h .
▁i ' ve ▁already ▁retired .	▁a k u ▁su da h ▁pens i un .
▁you ▁know ▁what ▁they ▁say ▁about ▁tom .	▁k am u ▁ta h u ▁ap a ▁y ang ▁mere ka ▁k at ak an ▁tent ang ▁tom .
▁what ▁subjects ▁does ▁mr . ▁jackson ▁teach ?	▁mat a ▁p ela j ar an ▁ap a ▁sa j a ▁y ang ▁di a j ark an ▁pa k ▁jackson ?
▁we ' ve ▁decided ▁to ▁move ▁the ▁meeting ▁to ▁next ▁sunday .	▁k ami ▁te l a h ▁me m ut us k an ▁unt uk ▁men un da ▁rap at ▁h ing g a ▁ha ri ▁ming g u ▁b er ik ut n ya .
▁i ▁want ▁to ▁buy ▁ski ▁boots .	▁a k u ▁in g in ▁me mb el i ▁se p at u ▁ski .
▁let ' s ▁have ▁a ▁serious ▁talk ▁about ▁your ▁future .	▁mar i ▁b er b ic ar a ▁tent ang ▁m asa ▁dep an m u ▁den gan ▁ser ius .
▁i ▁want ▁a ▁pretzel .	▁a k u ▁ma u ▁pretzel .
▁do ▁you ▁often ▁have ▁nosebleeds ?	▁ap aka h ▁and a ▁ser ing ▁m im is an ?
▁let ' s ▁give ▁it ▁a ▁shot .	▁mar i ▁kit a ▁men co b any a .
▁i ' m ▁tired .	▁a k u ▁l ela h .
▁always ▁count ▁your ▁change .	▁se l al u ▁hit ung ▁ke mb al ian m u .
▁when ▁was ▁the ▁last ▁time ▁you ▁used ▁a ▁ruler ?	▁k apan ▁ter ak h ir ▁k al i ▁k am u ▁men gg un ak an ▁pen ggar is ?
▁he ▁likes ▁tigers .	▁di a ▁su ka ▁mac an .
▁i ▁know ▁that ▁i ▁was ▁wrong .	▁a k u ▁ta h u ▁ba h w a ▁a k u ▁sal a h .
▁tom ▁buys ▁and ▁sells ▁old ▁books .	▁tom ▁me mb el i ▁dan ▁men j ual ▁bu k u - b uk u ▁t u a .
▁admission ▁to ▁the ▁museum ▁is ▁thirty ▁dollars .	▁t i ket ▁m as uk ▁ke ▁museum ▁har g any a ▁tig a ▁p ul u h ▁dollar .
▁don ' t ▁smoke ▁in ▁this ▁room .	▁j ang an ▁m ero kok ▁di ▁r u ang an ▁in i .
▁dogs ▁aren ' t ▁allowed ▁in ▁this ▁hotel .	▁an j ing ▁d ilar ang ▁di ▁hotel ▁in i .
▁it ' s ▁a ▁beautiful ▁day ▁here ▁in ▁boston .	▁ha ri ▁in i ▁ad al a h ▁se bu a h ▁ha ri ▁y ang ▁ind a h ▁di ▁boston .
▁he ▁was ▁scared ▁you ▁would ▁shoot ▁him .	▁di a ▁t ak ut ▁k am u ▁a k an ▁men em b ak n ya .
▁i ' m ▁sad ▁without ▁you .	▁a k u ▁s edi h ▁t an p am u .
▁i ▁forgot ▁to ▁ask ▁him ▁what ▁his ▁name ▁was .	▁a k u ▁l up a ▁men any ak an ▁si ap a ▁n am any a .
▁where ▁will ▁we ▁go ?	▁ke ▁man a ▁kit a ▁a k an ▁per g i ?
▁is ▁this ▁a ▁hoax ?	▁in i ▁ho a ks ?
▁you ' d ▁better ▁not ▁go ▁there .	▁se b ai kn ya ▁k am u ▁tid ak ▁per g i ▁ke ▁san a .
▁did ▁tom ▁go ▁alone ?	▁tom ▁per g i ▁send i ri ?
▁you ▁should ▁buy ▁yourself ▁something ▁to ▁eat .	▁k am u ▁har us ▁m ak an ▁s es u at u .
▁she ▁loves ▁her ▁children .	▁di a ▁men c in t ai ▁an ak - an ak n ya .
▁tom ▁has ▁never ▁actually ▁taught ▁french .	▁se b en arn ya , ▁tom ▁tid ak ▁per na h ▁men g a j ar ▁ba ha s a ▁pr anc is .
▁this ▁restaurant ▁has ▁been ▁here ▁a ▁long ▁time .	▁rest or an ▁in i ▁su da h ▁b er ad a ▁di ▁s in i ▁se j ak ▁d ul u .
▁i ▁am ▁meeting ▁my ▁mother ▁at ▁the ▁station ▁at ▁4 ▁o ' clock .	▁say a ▁a k an ▁men em u i ▁i bu ▁say a ▁di ▁st as i un ▁p ad a ▁pu k ul ▁4 ▁te p at .
▁i ' m ▁off ▁to ▁help ▁my ▁friends .	▁a k u ▁per g i ▁me mb ant u ▁te man - t em ank u .
▁i ▁have ▁a ▁twin ▁sister .	▁a k u ▁pun ya ▁sa ud ar a ▁ke mb ar ▁ad ik ▁pe re mp uan .
▁this ▁is ▁too ▁spicy .	▁in i ▁ter l al u ▁p ed as .
▁this ▁is ▁what ▁he ▁said .	▁in il a h ▁y ang ▁di a ▁k at ak an .
▁dad ▁is ▁coming ▁home ▁tomorrow .	▁a ya h ▁a k an ▁p ul ang ▁bes o k .
▁what ' s ▁in ▁your ▁refrigerator ?	▁ap a ▁y ang ▁ad a ▁di ▁d al am ▁k ul k as m u ?
▁i ▁know ▁why ▁tom ▁resigned .	▁a k u ▁ta h u ▁ken ap a ▁tom ▁men g un d ur k an ▁di ri .
▁what ▁have ▁you ▁been ▁doing ▁these ▁past ▁few ▁months ?	▁ap a ▁y ang ▁k am u ▁la k uk an ▁d al am ▁be ber ap a ▁b ul an ▁in i ?
▁there ▁are ▁large ▁houses ▁along ▁the ▁street .	▁ad a ▁ban y ak ▁r um a h ▁bes ar ▁di ▁se p an j ang ▁j al an ▁it u .
▁that ' s ▁wonderful .	▁it u ▁l u ar ▁bi asa .
▁tom ▁began ▁shouting .	▁tom ▁m ul ai ▁b er ter ia k .
▁you ' re ▁so ▁selfish .	▁k am u ▁e go is ▁bang et .
▁a ▁house ▁divided ▁against ▁itself ▁cannot ▁stand .	▁di ▁la ut ▁ang k at an , ▁di ▁d ar at ▁k er ap at an .
▁tom ▁probably ▁just ▁forgot ▁you ' re ▁here .	▁tom ▁m ung kin ▁sa j a ▁l up a ▁k am u ▁di ▁s in i .
▁i ▁am ▁a ▁college ▁student .	▁say a ▁ma ha sis w a .
▁i ▁have ▁a ▁few ▁theories .	▁a k u ▁pun ya ▁be ber ap a ▁te or i .
▁he ▁is ▁a ▁student .	▁di a ▁se or ang ▁s is w a .
▁thanks ▁a ▁million .	▁ter ima ▁k as i h ▁ban y ak .
▁tom ▁thinks ▁that ▁he ▁knows ▁everything .	▁tom ▁b erp ik ir ▁ba h w a ▁di a ▁ta h u ▁seg al any a .
▁tom ▁had ▁to ▁read ▁the ▁sign ▁on ▁the ▁door ▁three ▁times ▁before ▁he ▁understood ▁it .	▁tom ▁har us ▁me mb ac a ▁p et un j uk ▁di ▁p in tu ▁tig a ▁k al i ▁unt uk ▁men g ert i ▁is i ▁p et un j uk ▁it u .
▁is ▁this ▁going ▁to ▁take ▁a ▁while ?	▁ap a ▁in i ▁a k an ▁me m ak an ▁wa k tu ▁be ber ap a ▁l ama ?
▁many ▁thanks .	▁m ak as i h ▁ban y ak .
▁i ▁didn ' t ▁receive ▁anything .	▁a k u ▁tid ak ▁men er ima ▁ap a - ap a .
▁tom ▁doesn ' t ▁speak ▁any ▁foreign ▁languages .	▁tom ▁tid ak ▁b isa ▁b er ba ha s a ▁as ing ▁ap a ▁pun .
▁there ▁are ▁many ▁others .	▁ad a ▁ban y ak ▁y ang ▁l ain .
▁everyone ▁ate .	▁se m u a ▁orang ▁m ak an .
▁war ▁is ▁a ▁crime ▁against ▁humanity .	▁per ang ▁ad al a h ▁ke j a hat an ▁ter ha d ap ▁ke man us ia an .
▁quantum ▁physics ▁is ▁too ▁difficult ▁for ▁a ▁mere ▁mortal ▁to ▁understand .	▁fis ik a ▁k u antum ▁ter l al u ▁su l it ▁unt uk ▁di pa ha m i ▁o le h ▁manus ia ▁bi asa .
▁is ▁this ▁a ▁dream ?	▁ap a ▁in i ▁m imp i ?
▁he ▁stood ▁aside ▁for ▁her ▁to ▁enter .	▁tom ▁b erg es er ▁unt uk ▁me mb i ark an n ya ▁le wat .
▁tom ▁lost ▁his ▁job .	▁tom ▁ke h il ang an ▁pe ker j a an n ya .
▁i ' m ▁determined ▁to ▁give ▁up ▁smoking .	▁a k u ▁b er te k ad ▁b er hent i ▁m ero kok .
▁is ▁your ▁teacher ▁a ▁man ▁or ▁a ▁woman ?	▁g ur um u ▁la k i - l ak i ▁at a u ▁pe re mp uan ?
▁he ▁was ▁hit ▁by ▁a ▁car ▁and ▁died ▁instantly .	▁di a ▁t ert ab ra k ▁mo b il ▁dan ▁te w as ▁di ▁temp at .
▁i ▁have ▁a ▁car ▁that ▁was ▁made ▁in ▁japan .	▁a k u ▁pun ya ▁mo b il ▁y ang ▁di bu at ▁di ▁j ep ang .
▁i ' ll ▁be ▁back ▁by ▁tomorrow , ▁if ▁possible .	▁k al a u ▁me m ung k ink an , ▁say a ▁a k an ▁ke mb al i ▁bes o k .
▁i ▁don ' t ▁know ▁how ▁deep ▁the ▁lake ▁is .	▁say a ▁tid ak ▁ta h u ▁dan a u ▁in i ▁se ber ap a ▁d al am .
▁don ' t ▁drink ▁anything .	▁j ang an ▁min um ▁ap a - ap a .
▁what ▁did ▁you ▁do ▁on ▁the ▁weekend ?	▁ap a ▁y ang ▁k a u ▁la k uk an ▁di ▁a k h ir ▁pe k an ?
▁is ▁the ▁airport ▁far ?	▁ap aka h ▁band ar any a ▁j a u h ?
▁of ▁course ▁she ▁can ▁speak ▁english .	▁j el as ▁di a ▁b isa ▁b er ba ha s a ▁in gg r is .
▁i ▁feel ▁really ▁tired .	▁a k u ▁m er asa ▁sang at ▁l ela h .
▁what ' re ▁we ▁looking ▁for ?	▁ap a ▁y ang ▁s ed ang ▁kit a ▁car i ?
▁tom ▁knows ▁exactly ▁what ▁this ▁is ▁all ▁about .	▁tom ▁ta h u ▁pers is ▁ap a ▁y ang ▁ad a ▁di bal ik ▁se m u a ▁in i .
▁i ' d ▁like ▁to ▁stay ▁for ▁one ▁night .	▁a k u ▁in g in ▁men g in ap ▁se m al am .
▁we ▁want ▁to ▁make ▁absolutely ▁sure ▁that ▁tom ▁wants ▁to ▁do ▁that .	▁k ami ▁in g in ▁me m ast ik an ▁ba h w a ▁tom ▁in g in ▁me l ak uk an n ya .
▁the ▁apple ▁doesn ' t ▁fall ▁far ▁from ▁the ▁tree .	▁t ak ▁j a u h ▁re b ung ▁d ar i ▁r ump un n ya
▁tom ▁decided ▁to ▁run ▁for ▁class ▁president .	▁tom ▁me m ut us k an ▁unt uk ▁men c al on k an ▁di ri ▁se bag ai ▁k et u a ▁ke l as .
▁can ▁you ▁guess ▁her ▁age ?	▁b is aka h ▁k am u ▁men e b ak ▁ um urn ya ?
▁what ' s ▁in ▁fashion ▁in ▁paris ?	▁ap a ▁y ang ▁s ed ang ▁men get ren ▁di ▁paris ?
▁this ▁book ▁is ▁suitable ▁for ▁your ▁needs .	▁bu k u ▁in i ▁s es u ai ▁den gan ▁ke b ut u han m u .
▁i ▁wanted ▁to ▁get ▁a ▁lot ▁of ▁money .	▁say a ▁in g in ▁m end ap at k an ▁ u ang ▁y ang ▁ban y ak .
▁tom ▁was ▁bald .	▁tom ▁bot ak .
▁their ▁losses ▁reached ▁one ▁million ▁yen .	▁k er ug ian ▁mere ka ▁men cap ai ▁sat u ▁j ut a ▁yen .
▁we ▁don ' t ▁really ▁have ▁to ▁sell ▁our ▁house .	▁kit a ▁tid ak ▁s amp ai ▁har us ▁men j ual ▁r um a h ▁kit a .
▁the ▁atomic ▁number ▁of ▁copper ▁is ▁29.	▁n om or ▁at om ▁te mb ag a ▁ad al a h ▁29.
▁i ▁know ▁that ▁mary ▁is ▁more ▁beautiful ▁than ▁me .	▁a k u ▁ta h u ▁mary ▁le bi h ▁cant ik ▁d ar ik u .
▁it ' s ▁hot .	▁it u ▁pan as .
▁tom ▁intimidated ▁mary .	▁tom ▁men g in t imid as i ▁mary .
▁tom ▁doesn ' t ▁know ▁what ▁to ▁say ▁to ▁make ▁mary ▁feel ▁better .	▁tom ▁tid ak ▁ta h u ▁ap a ▁y ang ▁se b ai kn ya ▁i a ▁k at ak an ▁unt uk ▁me mb u at ▁mary ▁m er asa ▁le bi h ▁baik .
▁i ' m ▁allergic ▁to ▁synthetic ▁rubber .	▁a k u ▁al erg i ▁p ad a ▁k are t ▁s in t et is .
▁i ' m ▁stupid .	▁a k u ▁bod o h .
▁i ▁have ▁a ▁half ▁brother .	▁say a ▁pun ya ▁ad ik ▁t i ri .
▁how ▁much ▁is ▁the ▁rent ▁for ▁this ▁room ?	▁b er ap a ▁bi ay a ▁sew a ▁unt uk ▁r u ang an ▁in i ?
▁i ▁know ▁tom ▁is ▁fishing .	▁a k u ▁ta h u ▁tom ▁s ed ang ▁me man c ing .
▁i ▁have ▁lived ▁here ▁a ▁long ▁time .	▁a k u ▁su da h ▁t ing g al ▁di ▁s in i ▁se j ak ▁l ama .
▁the ▁rainforests ▁are ▁disapp earing ▁at ▁the ▁rate ▁of ▁tens ▁of ▁thousands ▁of ▁hectares ▁a ▁day .	▁h utan - h utan ▁h u j an ▁se m ak in ▁mus na h ▁den gan ▁ke ce p at an ▁se p ul u h ▁r ib u ▁he k tar ▁per ▁ha ri .
▁his ▁new ▁film ▁is ▁disappointing .	▁film ▁bar un ya ▁men ge ce w ak an .
▁tom ▁has ▁a ▁decent ▁salary .	▁tom ▁pun ya ▁ga ji ▁y ang ▁l um ay an .
▁tom ▁felt ▁humiliated .	▁tom ▁m er asa ▁di per m al uk an .
▁tom ▁is ▁painting .	▁tom ▁s ed ang ▁me l uk is .
▁it ' s ▁all ▁happening ▁so ▁fast .	▁se m u any a ▁ter j ad i ▁beg it u ▁c ep at .
▁tom ▁still ▁loves ▁it ▁here .	▁tom ▁m as i h ▁bet a h ▁dis in i .
▁this ▁has ▁been ▁good .	▁in i ▁se l al u ▁en ak .
▁it ▁takes ▁two ▁to ▁tango .	▁b ert ep uk ▁se bel a h ▁t ang an ▁tid ak ▁a k an ▁b er b un y i .
▁three ▁have ▁been ▁convicted .	▁tig a ▁orang ▁te l a h ▁d in y at ak an ▁b ers al a h .
▁do ▁you ▁have ▁any ▁pets ?	▁ap aka h ▁and a ▁me m ili k i ▁p el i ha ra an ?
▁tom ▁likes ▁to ▁make ▁paper ▁airplanes .	▁tom ▁su ka ▁me mb u at ▁pes aw at ▁k ert as .
▁tom ▁took ▁one ▁of ▁the ▁fish .	▁tom ▁men g am b il ▁sal a h ▁seek or ▁i k an .
▁were ▁you ▁the ▁one ▁who ▁told ▁tom ▁that ▁he ▁could ▁probably ▁do ▁that ?	▁ap a ▁k am u ▁y ang ▁member i ▁ta h u ▁tom ▁k al a u ▁di a ▁b isa ▁sa j a ▁me l ak uk an n ya ?
▁i ' ll ▁be ▁there ▁all ▁day .	▁a k u ▁a k an ▁di ▁san a ▁se ha ri an .
▁today ▁is ▁the ▁last ▁day ▁of ▁work .	▁ha ri ▁in i ▁ha ri ▁ter ak h ir ▁k er j a .
▁tom ▁fell ▁into ▁the ▁pool .	▁tom ▁ter j at u h ▁ke ▁d al am ▁k ol am .
▁i ▁don ' t ▁like ▁poker ▁at ▁all .	▁say a ▁tid ak ▁su ka ▁poker ▁s ama ▁se k al i .
▁i ' m ▁interested .	▁a k u ▁t ert ar ik .
▁no ▁one ▁can ▁see ▁it .	▁tid ak ▁ad a ▁y ang ▁b isa ▁me l i hat n ya .
▁i ' d ▁like ▁to ▁hear ▁your ▁advice .	▁say a ▁in g in ▁m end en gar ▁n as i hat ▁and a .
▁i ▁didn ' t ▁know ▁what ▁was ▁in ▁the ▁box .	▁a k u ▁tid ak ▁ta h u ▁ap a ▁y ang ▁ad a ▁di ▁d al am ▁k ot ak .
▁do ▁you ▁like ▁this ▁city ?	▁ap aka h ▁k am u ▁su ka ▁k ot a ▁in i ?
▁where ▁are ▁you ▁going ▁to ▁go ?	▁and a ▁a k an ▁per g i ▁ke ▁man a ?
▁all ▁the ▁students ▁in ▁my ▁class ▁are ▁friendly .	▁se m u a ▁s is w a ▁di ▁ke l ask u ▁sang at ▁b ers a ha b at .
▁tom ▁lied .	▁tom ▁b er bo h ong .
▁tom ▁may ▁not ▁be ▁busy , ▁but ▁mary ▁is .	▁tom ▁m ung kin ▁tid ak ▁si b uk , ▁t et ap i ▁mary ▁m ung kin .
▁i ▁can ' t ▁help ▁you ▁now .	▁say a ▁tid ak ▁b isa ▁me mb ant u ▁and a ▁sa at ▁in i .
▁tom ▁lacks ▁self - confidence .	▁tom ▁tid ak ▁per c ay a ▁di ri .
▁his ▁hands ▁feel ▁rough .	▁t ang an n ya ▁ter asa ▁k as ar .
▁she ▁teaches ▁reading ▁and ▁writing .	▁di a ▁men g a j ark an ▁b ac a ▁t ul is .
▁turn ▁on ▁the ▁light , ▁please .	▁to l ong ▁n y al ak an ▁lamp u .
▁that ▁won ' t ▁help ▁you .	▁it u ▁tid ak ▁a k an ▁me mb antum u .
▁can ▁i ▁talk ▁to ▁tom ?	▁bo le h ▁a k u ▁b ic ar a ▁s ama ▁tom ?
▁take ▁a ▁knife ▁from ▁the ▁kitchen .	▁amb il ▁p isa u ▁d ar i ▁d ap ur .
▁where ▁is ▁the ▁train ▁station ?	▁st as i un ▁ke ret a ▁ap in ya ▁di ▁man a ?
▁tom ▁works ▁from ▁home .	▁tom ▁be ker j a ▁d ar i ▁r um a h .
▁nobody ▁pays ▁much ▁attention ▁to ▁tom .	▁tid ak ▁ad a ▁orang ▁y ang ▁cu k up ▁me mp er hat ik an ▁tom .
▁we ▁all ▁know ▁you ▁don ' t ▁eat ▁meat .	▁kit a ▁se m u a ▁ta h u ▁k al a u ▁k a u ▁tid ak ▁men g ons ums i ▁d aging .
▁by ▁the ▁time ▁she ▁gets ▁there , ▁she ▁will ▁be ▁happy ▁again .	▁di a ▁a k an ▁ke mb al i ▁sen ang ▁set ela h ▁s amp ai ▁di ▁san a .
▁my ▁hobby ▁is ▁listening ▁to ▁music .	▁ho bi k u ▁m end eng ark an ▁mus ik .
▁that ' s ▁a ▁no - no .	▁j ang an ▁y ang ▁it u .
▁you ▁talk ▁too ▁much .	▁k a u ▁ter l al u ▁ban y ak ▁b ic ar a .
▁tom ' s ▁nose ▁is ▁big .	▁hid ung ▁tom ▁bes ar .
▁he ▁has ▁his ▁own ▁car .	▁di a ▁pun ya ▁mo b il ▁send i ri .
▁does ▁it ▁rain ▁much ▁here ▁during ▁the ▁summer ?	▁ap aka h ▁di ▁s in i ▁ser ing ▁h u j an ▁sa at ▁mus im ▁pan as ?
▁if ▁only ▁i ▁could ▁be ▁there ▁with ▁tom .	▁k al a u ▁sa j a ▁a k u ▁b isa ▁b er ad a ▁di ▁san a ▁b ers ama ▁tom .
▁he ▁said ▁that ▁he ▁gets ▁up ▁at ▁6 ▁o ' clock ▁every ▁day .	▁di a ▁men g at ak an ▁ba h w a ▁di a ▁bang un ▁p ad a ▁jam ▁6 ▁set i ap ▁ha ri .
▁let ' s ▁do ▁it ▁another ▁time .	▁mar i ▁kit a ▁la k uk an ▁l ain ▁k al i .
